sub_id,valence,matchness,sequence,sub_i,m.e,val.e,seq.e,err,dv
3,Bad,match,image_first,-61.72088150115734,-0.5,-0.3333333333333333,-0.3333333333333333,-8.632764240105898,283.5352431476257
3,Bad,match,simultaneus,-61.72088150115734,-0.5,-0.3333333333333333,0.6666666666666666,9.039119204719151,344.54045992578403
3,Bad,match,word_first,-61.72088150115734,-0.5,-0.3333333333333333,-0.3333333333333333,2.45128502470526,294.61929241243683
3,Bad,mismatch,image_first,-61.72088150115734,0.5,-0.3333333333333333,-0.3333333333333333,7.567958198438308,331.95818780839204
3,Bad,mismatch,simultaneus,-61.72088150115734,0.5,-0.3333333333333333,0.6666666666666666,-24.036974784027805,337.01992149259263
3,Bad,mismatch,word_first,-61.72088150115734,0.5,-0.3333333333333333,-0.3333333333333333,6.143466584030814,330.53369619398455
3,Good,match,image_first,-61.72088150115734,-0.5,0.6666666666666666,-0.3333333333333333,-11.34263685256459,334.1587038685003
3,Good,match,simultaneus,-61.72088150115734,-0.5,0.6666666666666666,0.6666666666666666,26.13698955594701,404.9716636103452
3,Good,match,word_first,-61.72088150115734,-0.5,0.6666666666666666,-0.3333333333333333,1.6729067378052176,347.17424745887007
3,Good,mismatch,image_first,-61.72088150115734,0.5,0.6666666666666666,-0.3333333333333333,0.7902054659039038,371.84710174252433
3,Good,mismatch,simultaneus,-61.72088150115734,0.5,0.6666666666666666,0.6666666666666666,-9.580722406703924,408.1428405365832
3,Good,mismatch,word_first,-61.72088150115734,0.5,0.6666666666666666,-0.3333333333333333,12.355456355462238,383.4123526320827
3,Neutral,match,image_first,-61.72088150115734,-0.5,-0.3333333333333333,-0.3333333333333333,-23.578783952771317,268.5892234349602
3,Neutral,match,simultaneus,-61.72088150115734,-0.5,-0.3333333333333333,0.6666666666666666,-8.613359883384433,326.88798083768046
3,Neutral,match,word_first,-61.72088150115734,-0.5,-0.3333333333333333,-0.3333333333333333,3.5840214950283444,295.75202888275993
3,Neutral,mismatch,image_first,-61.72088150115734,0.5,-0.3333333333333333,-0.3333333333333333,4.532881335329435,328.92311094528316
3,Neutral,mismatch,simultaneus,-61.72088150115734,0.5,-0.3333333333333333,0.6666666666666666,-6.6289927875869665,354.42790348903344
3,Neutral,mismatch,word_first,-61.72088150115734,0.5,-0.3333333333333333,-0.3333333333333333,-11.652442532488907,312.7377870774648
4,Bad,match,image_first,202.93915745047428,-0.5,-0.3333333333333333,-0.3333333333333333,-2.6846987532416975,554.1433475861215
4,Bad,match,simultaneus,202.93915745047428,-0.5,-0.3333333333333333,0.6666666666666666,-3.630079182238961,596.5313004904575
4,Bad,match,word_first,202.93915745047428,-0.5,-0.3333333333333333,-0.3333333333333333,16.148774999003095,572.9768213383663
4,Bad,mismatch,image_first,202.93915745047428,0.5,-0.3333333333333333,-0.3333333333333333,18.068786335339315,607.1190548969247
4,Bad,mismatch,simultaneus,202.93915745047428,0.5,-0.3333333333333333,0.6666666666666666,-11.085162757518921,614.6317724707333
4,Bad,mismatch,word_first,202.93915745047428,0.5,-0.3333333333333333,-0.3333333333333333,9.86546649539736,598.9157350569828
4,Good,match,image_first,202.93915745047428,-0.5,0.6666666666666666,-0.3333333333333333,22.807765401441703,632.9691450741382
4,Good,match,simultaneus,202.93915745047428,-0.5,0.6666666666666666,0.6666666666666666,-13.270235443507387,630.2244775625225
4,Good,match,word_first,202.93915745047428,-0.5,0.6666666666666666,-0.3333333333333333,3.3151177914956205,613.4764974641921
4,Good,mismatch,image_first,202.93915745047428,0.5,0.6666666666666666,-0.3333333333333333,-3.4555062758387005,632.2614289524134
4,Good,mismatch,simultaneus,202.93915745047428,0.5,0.6666666666666666,0.6666666666666666,-12.476465143596497,669.9071367513224
4,Good,mismatch,word_first,202.93915745047428,0.5,0.6666666666666666,-0.3333333333333333,-21.091212963395733,614.6257222648564
4,Neutral,match,image_first,202.93915745047428,-0.5,-0.3333333333333333,-0.3333333333333333,-23.895834350648226,532.932211988715
4,Neutral,match,simultaneus,202.93915745047428,-0.5,-0.3333333333333333,0.6666666666666666,-14.971973646686875,585.1894060260097
4,Neutral,match,word_first,202.93915745047428,-0.5,-0.3333333333333333,-0.3333333333333333,-1.4910414305470867,555.3370049088162
4,Neutral,mismatch,image_first,202.93915745047428,0.5,-0.3333333333333333,-0.3333333333333333,-5.955795082626838,583.0944734789585
4,Neutral,mismatch,simultaneus,202.93915745047428,0.5,-0.3333333333333333,0.6666666666666666,12.266580416621787,637.9835156448739
4,Neutral,mismatch,word_first,202.93915745047428,0.5,-0.3333333333333333,-0.3333333333333333,-1.8464234765891558,587.2038450849963
5,Bad,match,image_first,106.54160534188905,-0.5,-0.3333333333333333,-0.3333333333333333,-7.029993438065871,453.40050079271214
5,Bad,match,simultaneus,106.54160534188905,-0.5,-0.3333333333333333,0.6666666666666666,-24.035755606417283,479.728071957694
5,Bad,match,word_first,106.54160534188905,-0.5,-0.3333333333333333,-0.3333333333333333,2.7487452018027296,463.1792394325807
5,Bad,mismatch,image_first,106.54160534188905,0.5,-0.3333333333333333,-0.3333333333333333,-5.39959044619497,487.2531260068052
5,Bad,mismatch,simultaneus,106.54160534188905,0.5,-0.3333333333333333,0.6666666666666666,-7.611757556548775,521.7076255631182
5,Bad,mismatch,word_first,106.54160534188905,0.5,-0.3333333333333333,-0.3333333333333333,-14.710414862724837,477.9423015902753
5,Good,match,image_first,106.54160534188905,-0.5,0.6666666666666666,-0.3333333333333333,16.385676588356805,530.149504152468
5,Good,match,simultaneus,106.54160534188905,-0.5,0.6666666666666666,0.6666666666666666,11.36194391943983,558.4591048168844
5,Good,match,word_first,106.54160534188905,-0.5,0.6666666666666666,-0.3333333333333333,3.0363824959611545,516.8002100600725
5,Good,mismatch,image_first,106.54160534188905,0.5,0.6666666666666666,-0.3333333333333333,2.725094105611807,542.0444772252787
5,Good,mismatch,simultaneus,106.54160534188905,0.5,0.6666666666666666,0.6666666666666666,-0.8779986001356558,585.1080511861979
5,Good,mismatch,word_first,106.54160534188905,0.5,0.6666666666666666,-0.3333333333333333,-4.049438439471756,535.2699446801952
5,Neutral,match,image_first,106.54160534188905,-0.5,-0.3333333333333333,-0.3333333333333333,6.713533414803447,467.14402764558145
5,Neutral,match,simultaneus,106.54160534188905,-0.5,-0.3333333333333333,0.6666666666666666,-0.1382662279272828,503.625561336184
5,Neutral,match,word_first,106.54160534188905,-0.5,-0.3333333333333333,-0.3333333333333333,1.1861140680511555,461.61660829882914
5,Neutral,mismatch,image_first,106.54160534188905,0.5,-0.3333333333333333,-0.3333333333333333,8.038333505338475,500.69104995833874
5,Neutral,mismatch,simultaneus,106.54160534188905,0.5,-0.3333333333333333,0.6666666666666666,-9.013974850354995,520.3054082693119
5,Neutral,mismatch,word_first,106.54160534188905,0.5,-0.3333333333333333,-0.3333333333333333,-20.46375780106539,472.18895865193474
6,Bad,match,image_first,98.72197391969337,-0.5,-0.3333333333333333,-0.3333333333333333,-9.99740362037663,442.61345918820564
6,Bad,match,simultaneus,98.72197391969337,-0.5,-0.3333333333333333,0.6666666666666666,-18.223880242434696,477.7203158994809
6,Bad,match,word_first,98.72197391969337,-0.5,-0.3333333333333333,-0.3333333333333333,14.60803405439343,467.2188968629757
6,Bad,mismatch,image_first,98.72197391969337,0.5,-0.3333333333333333,-0.3333333333333333,-9.90377131578483,474.92931371501965
6,Bad,mismatch,simultaneus,98.72197391969337,0.5,-0.3333333333333333,0.6666666666666666,8.646609478733971,530.1463611762052
6,Bad,mismatch,word_first,98.72197391969337,0.5,-0.3333333333333333,-0.3333333333333333,9.884575038862735,494.7176600696672
6,Good,match,image_first,98.72197391969337,-0.5,0.6666666666666666,-0.3333333333333333,-7.705963919061323,498.23823222285426
6,Good,match,simultaneus,98.72197391969337,-0.5,0.6666666666666666,0.6666666666666666,10.4504456542376,549.7279751294866
6,Good,match,word_first,98.72197391969337,-0.5,0.6666666666666666,-0.3333333333333333,-6.217902103733793,499.7262940381818
6,Good,mismatch,image_first,98.72197391969337,0.5,0.6666666666666666,-0.3333333333333333,6.4551899394164955,537.9549416368877
6,Good,mismatch,simultaneus,98.72197391969337,0.5,0.6666666666666666,0.6666666666666666,17.166324321632743,595.3327426857705
6,Good,mismatch,word_first,98.72197391969337,0.5,0.6666666666666666,-0.3333333333333333,-6.575928435100108,524.9238232623711
6,Neutral,match,image_first,98.72197391969337,-0.5,-0.3333333333333333,-0.3333333333333333,15.012492845516672,467.623355654099
6,Neutral,match,simultaneus,98.72197391969337,-0.5,-0.3333333333333333,0.6666666666666666,-11.455443800008844,484.4887523419068
6,Neutral,match,word_first,98.72197391969337,-0.5,-0.3333333333333333,-0.3333333333333333,8.83145040159018,461.4423132101725
6,Neutral,mismatch,image_first,98.72197391969337,0.5,-0.3333333333333333,-0.3333333333333333,-3.6457458352375807,481.1873391955669
6,Neutral,mismatch,simultaneus,98.72197391969337,0.5,-0.3333333333333333,0.6666666666666666,0.9130680397818769,522.4128197372531
6,Neutral,mismatch,word_first,98.72197391969337,0.5,-0.3333333333333333,-0.3333333333333333,41.16418996704838,525.9972749978529
7,Bad,match,image_first,2.7453925312805545,-0.5,-0.3333333333333333,-0.3333333333333333,13.537589368595643,370.17187078876515
7,Bad,match,simultaneus,2.7453925312805545,-0.5,-0.3333333333333333,0.6666666666666666,9.104446997616119,409.0720617511189
7,Bad,match,word_first,2.7453925312805545,-0.5,-0.3333333333333333,-0.3333333333333333,-14.476165693268857,342.15811572690063
7,Bad,mismatch,image_first,2.7453925312805545,0.5,-0.3333333333333333,-0.3333333333333333,0.6557754780020225,389.51227912039366
7,Bad,mismatch,simultaneus,2.7453925312805545,0.5,-0.3333333333333333,0.6666666666666666,4.531860053294466,430.0550303623528
7,Bad,mismatch,word_first,2.7453925312805545,0.5,-0.3333333333333333,-0.3333333333333333,10.90200949942417,399.75851314181585
7,Good,match,image_first,2.7453925312805545,-0.5,0.6666666666666666,-0.3333333333333333,-0.8118352939511551,409.15577945955164
7,Good,match,simultaneus,2.7453925312805545,-0.5,0.6666666666666666,0.6666666666666666,15.982705984540253,459.28365407137636
7,Good,match,word_first,2.7453925312805545,-0.5,0.6666666666666666,-0.3333333333333333,-15.975560434123068,393.99205431937975
7,Good,mismatch,image_first,2.7453925312805545,0.5,0.6666666666666666,-0.3333333333333333,19.22687777930849,454.75004808836684
7,Good,mismatch,simultaneus,2.7453925312805545,0.5,0.6666666666666666,0.6666666666666666,4.0649897366335805,486.25482671235864
7,Good,mismatch,word_first,2.7453925312805545,0.5,0.6666666666666666,-0.3333333333333333,-5.372033702193634,430.1511366068647
7,Neutral,match,image_first,2.7453925312805545,-0.5,-0.3333333333333333,-0.3333333333333333,10.265821394204798,366.9001028143743
7,Neutral,match,simultaneus,2.7453925312805545,-0.5,-0.3333333333333333,0.6666666666666666,15.567034797199709,415.5346495507025
7,Neutral,match,word_first,2.7453925312805545,-0.5,-0.3333333333333333,-0.3333333333333333,19.75737047982969,376.39165189999915
7,Neutral,mismatch,image_first,2.7453925312805545,0.5,-0.3333333333333333,-0.3333333333333333,3.8403015337854565,392.6968051761771
7,Neutral,mismatch,simultaneus,2.7453925312805545,0.5,-0.3333333333333333,0.6666666666666666,-10.225391387107056,415.2977789219513
7,Neutral,mismatch,word_first,2.7453925312805545,0.5,-0.3333333333333333,-0.3333333333333333,9.36198859282128,398.2184922352129
8,Bad,match,image_first,67.28723188356223,-0.5,-0.3333333333333333,-0.3333333333333333,-7.437828849852087,413.73829192259905
8,Bad,match,simultaneus,67.28723188356223,-0.5,-0.3333333333333333,0.6666666666666666,2.38544927452384,466.89490338030834
8,Bad,match,word_first,67.28723188356223,-0.5,-0.3333333333333333,-0.3333333333333333,5.038044070313079,426.21416484276426
8,Bad,mismatch,image_first,67.28723188356223,0.5,-0.3333333333333333,-0.3333333333333333,-7.501062786571107,445.89728020810225
8,Bad,mismatch,simultaneus,67.28723188356223,0.5,-0.3333333333333333,0.6666666666666666,6.776295815345113,496.8413054766852
8,Bad,mismatch,word_first,67.28723188356223,0.5,-0.3333333333333333,-0.3333333333333333,28.28846478472259,481.6868077793959
8,Good,match,image_first,67.28723188356223,-0.5,0.6666666666666666,-0.3333333333333333,5.137244860665215,479.64669896644966
8,Good,match,simultaneus,67.28723188356223,-0.5,0.6666666666666666,0.6666666666666666,16.347098441987416,524.1898858811053
8,Good,match,word_first,67.28723188356223,-0.5,0.6666666666666666,-0.3333333333333333,-14.230473010165202,460.27898109561926
8,Good,mismatch,image_first,67.28723188356223,0.5,0.6666666666666666,-0.3333333333333333,-12.216251085396772,487.84875857594324
8,Good,mismatch,simultaneus,67.28723188356223,0.5,0.6666666666666666,0.6666666666666666,20.646429509538073,567.3781058375448
8,Good,mismatch,word_first,67.28723188356223,0.5,0.6666666666666666,-0.3333333333333333,-15.753488796150583,484.31152086518944
8,Neutral,match,image_first,67.28723188356223,-0.5,-0.3333333333333333,-0.3333333333333333,-2.6580559517349696,418.5180648207162
8,Neutral,match,simultaneus,67.28723188356223,-0.5,-0.3333333333333333,0.6666666666666666,-1.9405819169498761,462.5688721888346
8,Neutral,match,word_first,67.28723188356223,-0.5,-0.3333333333333333,-0.3333333333333333,-19.8917321661347,401.28438860631644
8,Neutral,mismatch,image_first,67.28723188356223,0.5,-0.3333333333333333,-0.3333333333333333,18.462638546017242,471.86098154069055
8,Neutral,mismatch,simultaneus,67.28723188356223,0.5,-0.3333333333333333,0.6666666666666666,-14.489162574027763,475.57584708731224
8,Neutral,mismatch,word_first,67.28723188356223,0.5,-0.3333333333333333,-0.3333333333333333,-14.323023278811476,439.07531971586184
9,Bad,match,image_first,57.2066502479792,-0.5,-0.3333333333333333,-0.3333333333333333,0.22308918376227635,411.3186283206304
9,Bad,match,simultaneus,57.2066502479792,-0.5,-0.3333333333333333,0.6666666666666666,-4.616664123220694,449.81220834698075
9,Bad,match,word_first,57.2066502479792,-0.5,-0.3333333333333333,-0.3333333333333333,7.2074103929167705,418.3029495297849
9,Bad,mismatch,image_first,57.2066502479792,0.5,-0.3333333333333333,-0.3333333333333333,5.411152408297878,448.7289137673882
9,Bad,mismatch,simultaneus,57.2066502479792,0.5,-0.3333333333333333,0.6666666666666666,-9.744935849457052,470.2394921762999
9,Bad,mismatch,word_first,57.2066502479792,0.5,-0.3333333333333333,-0.3333333333333333,-10.888587411906173,432.42917394718415
9,Good,match,image_first,57.2066502479792,-0.5,0.6666666666666666,-0.3333333333333333,-5.280453516840121,459.14841895336133
9,Good,match,simultaneus,57.2066502479792,-0.5,0.6666666666666666,0.6666666666666666,-16.460533520673103,481.30167228286166
9,Good,match,word_first,57.2066502479792,-0.5,0.6666666666666666,-0.3333333333333333,11.487843156849467,475.9167156270509
9,Good,mismatch,image_first,57.2066502479792,0.5,0.6666666666666666,-0.3333333333333333,-11.260848671448787,478.7235793543082
9,Good,mismatch,simultaneus,57.2066502479792,0.5,0.6666666666666666,0.6666666666666666,8.53694479295707,545.1880394853807
9,Good,mismatch,word_first,57.2066502479792,0.5,0.6666666666666666,-0.3333333333333333,1.9597190495638854,491.94414707532087
9,Neutral,match,image_first,57.2066502479792,-0.5,-0.3333333333333333,-0.3333333333333333,-10.009778255777546,401.0857608810906
9,Neutral,match,simultaneus,57.2066502479792,-0.5,-0.3333333333333333,0.6666666666666666,6.756611777477705,461.18548424767914
9,Neutral,match,word_first,57.2066502479792,-0.5,-0.3333333333333333,-0.3333333333333333,20.57274523085713,431.6682843677253
9,Neutral,mismatch,image_first,57.2066502479792,0.5,-0.3333333333333333,-0.3333333333333333,-1.1123321790932712,442.20542917999705
9,Neutral,mismatch,simultaneus,57.2066502479792,0.5,-0.3333333333333333,0.6666666666666666,-0.6532177247849162,479.3312103009721
9,Neutral,mismatch,word_first,57.2066502479792,0.5,-0.3333333333333333,-0.3333333333333333,13.371281764439004,456.6890431235293
10,Bad,match,image_first,90.36776989749079,-0.5,-0.3333333333333333,-0.3333333333333333,1.1267460962611935,445.3834048826409
10,Bad,match,simultaneus,90.36776989749079,-0.5,-0.3333333333333333,0.6666666666666666,-9.566702251631954,478.02328986808106
10,Bad,match,word_first,90.36776989749079,-0.5,-0.3333333333333333,-0.3333333333333333,12.749123347198537,457.00578213357824
10,Bad,mismatch,image_first,90.36776989749079,0.5,-0.3333333333333333,-0.3333333333333333,6.956537371511378,483.4354183801133
10,Bad,mismatch,simultaneus,90.36776989749079,0.5,-0.3333333333333333,0.6666666666666666,6.762525627771728,519.9080733030404
10,Bad,mismatch,word_first,90.36776989749079,0.5,-0.3333333333333333,-0.3333333333333333,-7.125837143574602,469.3530438650273
10,Good,match,image_first,90.36776989749079,-0.5,0.6666666666666666,-0.3333333333333333,-2.048174871731854,495.54181724798116
10,Good,match,simultaneus,90.36776989749079,-0.5,0.6666666666666666,0.6666666666666666,-14.66508354481258,516.2582419082338
10,Good,match,word_first,90.36776989749079,-0.5,0.6666666666666666,-0.3333333333333333,-10.822071140741997,486.76792097897106
10,Good,mismatch,image_first,90.36776989749079,0.5,0.6666666666666666,-0.3333333333333333,1.0074356229340033,524.1529832982027
10,Good,mismatch,simultaneus,90.36776989749079,0.5,0.6666666666666666,0.6666666666666666,-26.267987376895075,543.5442269650403
10,Good,mismatch,word_first,90.36776989749079,0.5,0.6666666666666666,-0.3333333333333333,2.341318353838972,525.4868660291077
10,Neutral,match,image_first,90.36776989749079,-0.5,-0.3333333333333333,-0.3333333333333333,4.254545654033315,448.51120444041305
10,Neutral,match,simultaneus,90.36776989749079,-0.5,-0.3333333333333333,0.6666666666666666,3.883738467160911,491.4737305868739
10,Neutral,match,word_first,90.36776989749079,-0.5,-0.3333333333333333,-0.3333333333333333,-6.437903779613017,437.8187550067667
10,Neutral,mismatch,image_first,90.36776989749079,0.5,-0.3333333333333333,-0.3333333333333333,-3.3387554365889134,473.14012557201295
10,Neutral,mismatch,simultaneus,90.36776989749079,0.5,-0.3333333333333333,0.6666666666666666,1.3587669834818938,514.5043146587506
10,Neutral,mismatch,word_first,90.36776989749079,0.5,-0.3333333333333333,-0.3333333333333333,-4.369324348210888,472.109556660391
11,Bad,match,image_first,-154.95523888200157,-0.5,-0.3333333333333333,-0.3333333333333333,7.343201910880016,206.27685191776735
11,Bad,match,simultaneus,-154.95523888200157,-0.5,-0.3333333333333333,0.6666666666666666,4.337907333729827,246.6048906739505
11,Bad,match,word_first,-154.95523888200157,-0.5,-0.3333333333333333,-0.3333333333333333,-9.869550369435075,189.06409963745224
11,Bad,mismatch,image_first,-154.95523888200157,0.5,-0.3333333333333333,-0.3333333333333333,-17.357419172906162,213.79845305620339
11,Bad,mismatch,simultaneus,-154.95523888200157,0.5,-0.3333333333333333,0.6666666666666666,-5.826091907954107,261.9964469878221
11,Bad,mismatch,word_first,-154.95523888200157,0.5,-0.3333333333333333,-0.3333333333333333,10.787665446225752,241.94353767533528
11,Good,match,image_first,-154.95523888200157,-0.5,0.6666666666666666,-0.3333333333333333,-3.5716621820522594,248.69532115816838
11,Good,match,simultaneus,-154.95523888200157,-0.5,0.6666666666666666,0.6666666666666666,1.954501717490162,287.55481839104414
11,Good,match,word_first,-154.95523888200157,-0.5,0.6666666666666666,-0.3333333333333333,-13.78343714158769,238.48354619863295
11,Good,mismatch,image_first,-154.95523888200157,0.5,0.6666666666666666,-0.3333333333333333,7.857637522665261,285.6801764184415
11,Good,mismatch,simultaneus,-154.95523888200157,0.5,0.6666666666666666,0.6666666666666666,5.774635741675472,330.26384130411833
11,Good,mismatch,word_first,-154.95523888200157,0.5,0.6666666666666666,-0.3333333333333333,-12.998837557661146,264.82370133811503
11,Neutral,match,image_first,-154.95523888200157,-0.5,-0.3333333333333333,-0.3333333333333333,-12.239036185625345,186.69461382126198
11,Neutral,match,simultaneus,-154.95523888200157,-0.5,-0.3333333333333333,0.6666666666666666,-20.18832748709386,222.0786558531268
11,Neutral,match,word_first,-154.95523888200157,-0.5,-0.3333333333333333,-0.3333333333333333,-6.568374542198662,192.36527546468866
11,Neutral,mismatch,image_first,-154.95523888200157,0.5,-0.3333333333333333,-0.3333333333333333,6.4497992216335565,237.6056714507431
11,Neutral,mismatch,simultaneus,-154.95523888200157,0.5,-0.3333333333333333,0.6666666666666666,16.098547061597614,283.9210859573738
11,Neutral,mismatch,word_first,-154.95523888200157,0.5,-0.3333333333333333,-0.3333333333333333,11.51023384424749,242.666106073357
12,Bad,match,image_first,102.2637819156697,-0.5,-0.3333333333333333,-0.3333333333333333,-3.4955607183925257,452.6571100861661
12,Bad,match,simultaneus,102.2637819156697,-0.5,-0.3333333333333333,0.6666666666666666,23.170414823845437,522.6564189617374
12,Bad,match,word_first,102.2637819156697,-0.5,-0.3333333333333333,-0.3333333333333333,6.368504340398605,462.5211751449572
12,Bad,mismatch,image_first,102.2637819156697,0.5,-0.3333333333333333,-0.3333333333333333,-0.3758779565179248,487.9990150702629
12,Bad,mismatch,simultaneus,102.2637819156697,0.5,-0.3333333333333333,0.6666666666666666,-11.343779072402919,513.6977806210447
12,Bad,mismatch,word_first,102.2637819156697,0.5,-0.3333333333333333,-0.3333333333333333,-12.0538455622954,476.3210474644854
12,Good,match,image_first,102.2637819156697,-0.5,0.6666666666666666,-0.3333333333333333,-1.3384433039587755,508.14756083393314
12,Good,match,simultaneus,102.2637819156697,-0.5,0.6666666666666666,0.6666666666666666,-6.536332635364631,536.2830048358607
12,Good,match,word_first,102.2637819156697,-0.5,0.6666666666666666,-0.3333333333333333,-11.059944010649145,498.4260601272428
12,Good,mismatch,image_first,102.2637819156697,0.5,0.6666666666666666,-0.3333333333333333,-6.698311064624364,528.3432486288232
12,Good,mismatch,simultaneus,102.2637819156697,0.5,0.6666666666666666,0.6666666666666666,6.368311618877655,588.0765379789918
12,Good,mismatch,word_first,102.2637819156697,0.5,0.6666666666666666,-0.3333333333333333,-2.3029644331766193,532.7385952602709
12,Neutral,match,image_first,102.2637819156697,-0.5,-0.3333333333333333,-0.3333333333333333,-16.819326931512116,439.3333438730465
12,Neutral,match,simultaneus,102.2637819156697,-0.5,-0.3333333333333333,0.6666666666666666,11.323883103520659,510.8098872414125
12,Neutral,match,word_first,102.2637819156697,-0.5,-0.3333333333333333,-0.3333333333333333,-2.712110098496533,453.4405607060621
12,Neutral,mismatch,image_first,102.2637819156697,0.5,-0.3333333333333333,-0.3333333333333333,1.4738823516038486,489.84877537838463
12,Neutral,mismatch,simultaneus,102.2637819156697,0.5,-0.3333333333333333,0.6666666666666666,-11.20955180620121,513.8320078872464
12,Neutral,mismatch,word_first,102.2637819156697,0.5,-0.3333333333333333,-0.3333333333333333,2.898967897199064,491.27386092397984
13,Bad,match,image_first,15.008316904890053,-0.5,-0.3333333333333333,-0.3333333333333333,4.4290175632687045,373.3262233570477
13,Bad,match,simultaneus,15.008316904890053,-0.5,-0.3333333333333333,0.6666666666666666,23.07251365426501,435.3030527813773
13,Bad,match,word_first,15.008316904890053,-0.5,-0.3333333333333333,-0.3333333333333333,4.018131040812983,372.915336834592
13,Bad,mismatch,image_first,15.008316904890053,0.5,-0.3333333333333333,-0.3333333333333333,5.545694277334629,406.6651222933358
13,Bad,mismatch,simultaneus,15.008316904890053,0.5,-0.3333333333333333,0.6666666666666666,13.51213191833845,451.2982266010063
